Household_ID,Cluster_ID,Province,District,Area_Type,Habitat_Type,Dwelling_Type,Sleeping_Rooms,Dwelling_Owner,Occupancy_Status,Dwelling_Value_RWF,Estimated_Rent,Actual_Rent_Paid,Own_Residential_House,How_Acquired_House,Main_Water_Source,Distance_Water_Source_m,Time_To_Water_Source_min,Drinking_Water_Source,Water_Insufficiency_4weeks,Rainwater_Harvesting,Connected_To_Grid,Main_Lighting_Source,Electricity_Bill_RWF,Has_Internet,Cook_Stove_Type,Cooking_Fuel_Primary,Cooking_Location,Garbage_Disposal,Toilet_Type,Toilet_Shared,Environmental_Disaster,Wall_Material,Roof_Material,Floor_Material,Floor_Area_sqm,Own_Livestock,Cattle,Goats,Sheep,Pigs,Poultry,Consumption_Quintile,HH_Weight,Population_Weight,Extreme_Poverty,Poverty_Rate,Welfare_Category,Strata_ID,Rent_Final,Value_Per_Sqm,Rent_Per_Sqm,Room_Density,Internet_Flag,Urban_Flag,Value_Per_Room,Rent_Value_Ratio
305372,10598,Southern,Kamonyi,Urban,Spontaneous/informal/unplanned housing,House occupied by one household,3,Spouse with head,Owner occupied,6000000,6000,,,Constructed,Protected spring,2500,68,Protected spring,"Yes, at least once",No measures,0,Kerosene/paraffin Lamp,0,No,Improved cooking stove,Firewood,"In dwelling, not in  sleeping area",Publicly managed refuse area,Pit latrine without constructed floor slab,No,No,Mud bricks with cement,Metal sheets/corrugated iron,Beaten earth,49.4,Yes,0,0,0,0,1,Q3,250.7232046,1253.615967,Non Extreme Poor,Non Poor,Non Poor,281,6000,121457.4899,121.4574899,0.060728745,0,1,2000000,0.001
305373,10598,Southern,Kamonyi,Urban,Spontaneous/informal/unplanned housing,House occupied by one household,3,Head,Owner occupied,8000000,20000,,,Constructed,Unprotected spring,1900,50,Unprotected spring,"Yes, at least once",Piped away,1,Electricity from National Grid (EUCL),500,No,Improved cooking stove,Firewood,In a separate dwelling,Publicly managed refuse area,Pit Latrine with constructed floor slab,No,No,Mud bricks with cement,Metal sheets/corrugated iron,Cement,38.85,Yes,0,2,0,0,0,Q4,250.7232046,752.1696167,Non Extreme Poor,Non Poor,Non Poor,281,20000,205920.2059,514.8005148,0.077220077,0,1,2666666.667,0.0025
305374,10598,Southern,Kamonyi,Urban,Spontaneous/informal/unplanned housing,House occupied by one household,2,Head,Owner occupied,1500000,6000,,,Constructed,Protected spring,300,9,Protected spring,"No, always sufficient",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Improved cooking stove,Firewood,In a separate dwelling,Compost heap on own property,Pit Latrine with constructed floor slab,Yes,No,Mud bricks,Local clay tiles,Beaten earth,35.5,Yes,0,1,0,0,0,Q2,250.7232046,501.4464111,Non Extreme Poor,1,Moderately poor,281,6000,42253.52113,169.0140845,0.056338028,0,1,750000,0.004
305375,10598,Southern,Kamonyi,Urban,Modern planned urban area,House occupied by one household,3,Spouse with head,Owner occupied,5000000,10000,,,Constructed,Piped to neighbor HH,830,23,Piped to neighbor HH3,"No, always sufficient",Ditch,1,Electricity from National Grid (EUCL),2000,No,Three stone/Traditional stove,Firewood,In a separate dwelling,Compost heap on own property,Pit Latrine with constructed floor slab,No,No,Mud bricks with cement,Metal sheets/corrugated iron,Beaten earth,47.71,No,,,,,,Q2,250.7232046,1002.892822,Non Extreme Poor,Non Poor,Non Poor,281,10000,104799.8323,209.5996646,0.062879899,0,1,1666666.667,0.002
305376,10599,Southern,Kamonyi,Rural,Umudugudu (Planned rural settlement),House occupied by one household,3,Spouse with head,Owner occupied,1200000,5000,,,Constructed,Protected spring,330,8,Protected spring,"No, always sufficient",Piped away,,Standalone solar system,0,No,Charcoal/fire stove,Firewood,In a separate dwelling,Compost heap on own property,Pit Latrine with constructed floor slab,No,Yes,Tree trunks with mud,Local clay tiles,Cement,44.08,Yes,1,3,0,3,0,Q2,250.9842767,1254.921387,Non Extreme Poor,Non Poor,Non Poor,282,5000,27223.23049,113.430127,0.068058076,0,0,400000,0.004166667
305377,10599,Southern,Kamonyi,Rural,Dispersed/Isolated housing,House occupied by one household,2,Non relative,Dwelling provided by employer,1500000,1000,,No,,Protected spring,300,4,Protected spring,"No, always sufficient",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Three stone/Traditional stove,Firewood,In a separate dwelling,Thrown in the household?s fields or bushes,Pit Latrine with constructed floor slab,No,No,Tree trunks with mud,Metal sheets/corrugated iron,Beaten earth,15.08,No,,,,,,Q2,250.9842767,501.9685669,1,1,Severaly Poor,282,1000,99469.49602,66.31299735,0.132625995,0,0,750000,0.000666667
305378,10599,Southern,Kamonyi,Rural,Umudugudu (Planned rural settlement),House occupied by one household,2,Head,Owner occupied,500000,2000,,,Constructed,Protected spring,500,14,Protected spring,"No, always sufficient",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Three stone/Traditional stove,Firewood,In a separate dwelling,Compost heap on own property,Pit latrine without constructed floor slab,No,Yes,Mud bricks with cement,Local clay tiles,Beaten earth,41.5,Yes,0,1,0,1,0,Q3,250.9842767,501.9685669,Non Extreme Poor,1,Moderately poor,282,2000,12048.19277,48.19277108,0.048192771,0,0,250000,0.004
305379,10599,Southern,Kamonyi,Rural,Dispersed/Isolated housing,House occupied by one household,1,Non relative,Tenancy (renting),1500000,,4500,No,,Protected spring,332,10,Protected spring,"No, always sufficient",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Three stone/Traditional stove,Straw/shrub/grass (udushari).,"In dwelling, not in  sleeping area",Compost heap on own property,Pit latrine without constructed floor slab,No,Yes,Mud bricks,Local clay tiles,Beaten earth,31.2,No,,,,,,Q1,250.9842767,1505.90564,Non Extreme Poor,1,Moderately poor,282,4500,48076.92308,144.2307692,0.032051282,0,0,1500000,0.003
305380,10599,Southern,Kamonyi,Rural,Umudugudu (Planned rural settlement),House occupied by one household,1,Spouse with head,Owner occupied,800000,4000,,,Constructed,Protected spring,830,25,Protected spring,"No, always sufficient",No measures,0,Firewood,0,No,Charcoal/fire stove,Straw/shrub/grass (udushari).,In a separate dwelling,Thrown in the household?s fields or bushes,Pit Latrine with constructed floor slab,No,Yes,Mud bricks,Metal sheets/corrugated iron,Beaten earth,15.81,No,,,,,,Q1,250.9842767,1505.90564,1,1,Severaly Poor,282,4000,50600.88552,253.0044276,0.063251107,0,0,800000,0.005
305381,10599,Southern,Kamonyi,Rural,Umudugudu (Planned rural settlement),House occupied by multiple Households,3,Head,Owner occupied,800000,5000,,,Constructed,Protected spring,2075,60,Protected spring,"No, always sufficient",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Charcoal/fire stove,Firewood,"In dwelling, not in  sleeping area",Compost heap on own property,Pit Latrine with constructed floor slab,Yes,Yes,Mud bricks,Local clay tiles,Beaten earth,42.24,Yes,0,1,0,0,0,Q3,250.9842767,752.9528198,Non Extreme Poor,Non Poor,Non Poor,282,5000,18939.39394,118.3712121,0.071022727,0,0,266666.6667,0.00625
305382,10599,Southern,Kamonyi,Rural,Umudugudu (Planned rural settlement),House occupied by one household,3,Spouse with head,Owner occupied,400000,2000,,,Constructed,Public tap/standpipe,660,18,Public tap/standpipe,"No, always sufficient",No measures,,Standalone solar system,0,No,Improved cooking stove,Firewood,In a separate dwelling,Compost heap on own property,Pit Latrine with constructed floor slab,No,No,Mud bricks,Local clay tiles,Beaten earth,24.38,Yes,1,1,0,5,2,Q2,250.9842767,1756.889893,Non Extreme Poor,1,Moderately poor,282,2000,16406.89089,82.03445447,0.123051682,0,0,133333.3333,0.005
305383,10599,Southern,Kamonyi,Rural,Umudugudu (Planned rural settlement),House occupied by one household,3,Head,Owner occupied,100000,4000,,,Constructed,Public tap/standpipe,100,4,Public tap/standpipe,"No, always sufficient",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Improved cooking stove,Firewood,In a separate dwelling,Thrown in the household?s fields or bushes,Pit Latrine with constructed floor slab,No,Yes,Mud bricks,Local clay tiles,Beaten earth,16.9,Yes,0,1,0,0,2,Q5,250.9842767,501.9685669,Non Extreme Poor,Non Poor,Non Poor,282,4000,5917.159763,236.6863905,0.177514793,0,0,33333.33333,0.04
305384,10599,Southern,Kamonyi,Rural,Dispersed/Isolated housing,House occupied by one household,2,Head,Owner occupied,250000,6000,,,Constructed,Protected spring,300,10,Protected spring,"No, always sufficient",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Three stone/Traditional stove,Firewood,"In dwelling, in a sleeping area",Thrown in the household?s fields or bushes,Pit Latrine with constructed floor slab,No,No,Mud bricks with cement,Metal sheets/corrugated iron,Beaten earth,25.45,No,,,,,,Q2,250.9842767,250.9842834,Non Extreme Poor,1,Moderately poor,282,6000,9823.182711,235.7563851,0.078585462,0,0,125000,0.024
305385,10600,Southern,Kamonyi,Rural,Dispersed/Isolated housing,House occupied by one household,2,Non relative,Dwelling provided free of charge,1500000,2000,,No,,Protected spring,830,50,Protected spring,"No, always sufficient",No measures,,Standalone solar system,0,No,Three stone/Traditional stove,Straw/shrub/grass (udushari).,"In dwelling, not in  sleeping area",Thrown in the household?s fields or bushes,Pit Latrine with constructed floor slab,No,No,Mud bricks,Metal sheets/corrugated iron,Beaten earth,16.45,Yes,0,0,0,0,0,Q2,237.9418767,713.8256226,Non Extreme Poor,1,Moderately poor,282,2000,91185.41033,121.5805471,0.121580547,0,0,750000,0.001333333
305386,10600,Southern,Kamonyi,Rural,Dispersed/Isolated housing,House occupied by one household,2,Head,Owner occupied,1500000,5000,,,Constructed,Protected spring,498,15,Protected spring,"No, always sufficient",No measures,,Standalone solar system,0,No,Charcoal/fire stove,Firewood,In a separate dwelling,Thrown in the household?s fields or bushes,Pit Latrine with constructed floor slab,No,No,Mud bricks with cement,Local clay tiles,Beaten earth,42.93,Yes,2,2,2,0,1,Q2,237.9418767,1427.651245,Non Extreme Poor,1,Moderately poor,282,5000,34940.60098,116.4686699,0.046587468,0,0,750000,0.003333333
305387,10600,Southern,Kamonyi,Rural,Dispersed/Isolated housing,House occupied by one household,2,Relative,Dwelling provided free of charge,1500000,1000,,No,,Protected spring,400,13,Protected spring,"No, always sufficient",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Three stone/Traditional stove,Firewood,In a separate dwelling,Thrown in the household?s fields or bushes,Pit Latrine with constructed floor slab,No,No,Mud bricks,Metal sheets/corrugated iron,Beaten earth,11.96,No,,,,,,Q2,237.9418767,237.9418793,Non Extreme Poor,Non Poor,Non Poor,282,1000,125418.0602,83.61204013,0.16722408,0,0,750000,0.000666667
305388,10600,Southern,Kamonyi,Rural,Dispersed/Isolated housing,House occupied by one household,2,Spouse with head,Owner occupied,600000,2000,,,Constructed,Protected spring,420,13,Protected spring,"No, always sufficient",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Charcoal/fire stove,Firewood,Outdoors,Compost heap on own property,Pit latrine without constructed floor slab,No,No,Mud bricks,Metal sheets/corrugated iron,Beaten earth,50,No,,,,,,Q1,237.9418767,1427.651245,1,1,Severaly Poor,282,2000,12000,40,0.04,0,0,300000,0.003333333
305389,10600,Southern,Kamonyi,Rural,Umudugudu (Planned rural settlement),House occupied by one household,4,Head,Owner occupied,4000000,10000,,,Constructed,Public tap/standpipe,100,4,Public tap/standpipe,"No, always sufficient",No measures,,Standalone solar system,0,Yes,Three stone/Traditional stove,Firewood,In a separate dwelling,Thrown in the household?s fields or bushes,Pit Latrine with constructed floor slab,Yes,No,Mud bricks with cement,Metal sheets/corrugated iron,Clay tiles,42,Yes,1,0,0,3,6,Q3,237.9418767,1189.709351,Non Extreme Poor,Non Poor,Non Poor,282,10000,95238.09524,238.0952381,0.095238095,1,0,1000000,0.0025
305390,10600,Southern,Kamonyi,Rural,Umudugudu (Planned rural settlement),House occupied by one household,3,Spouse with head,Owner occupied,800000,5000,,,Constructed,Protected spring,830,23,Protected spring,"No, always sufficient",No measures,,Standalone solar system,0,No,Improved cooking stove,Firewood,In a separate dwelling,Thrown in the household?s fields or bushes,Pit Latrine with constructed floor slab,No,No,Mud bricks with cement,Local clay tiles,Cement,50,Yes,1,3,0,0,0,Q3,237.9418767,1427.651245,Non Extreme Poor,Non Poor,Non Poor,282,5000,16000,100,0.06,0,0,266666.6667,0.00625
305391,10600,Southern,Kamonyi,Rural,Umudugudu (Planned rural settlement),House occupied by one household,2,Spouse with head,Owner occupied,1500000,3000,,,Constructed,Public tap/standpipe,100,5,Public tap/standpipe,"No, always sufficient",Ditch,0,Torch (rechargeable or not)/Phone flashligh,0,No,Charcoal/fire stove,Straw/shrub/grass (udushari).,In a separate dwelling,Compost heap on own property,Pit latrine without constructed floor slab,No,No,Mud bricks,Local clay tiles,Beaten earth,42.06,Yes,0,0,0,1,0,Q1,237.9418767,1189.709351,1,1,Severaly Poor,282,3000,35663.33809,71.32667618,0.047551117,0,0,750000,0.002
305392,10600,Southern,Kamonyi,Rural,Dispersed/Isolated housing,House occupied by one household,2,Spouse with head,Owner occupied,80000,3000,,,Constructed,Protected spring,400,15,Protected spring,"No, always sufficient",No measures,,Standalone solar system,0,No,Three stone/Traditional stove,Firewood,"In dwelling, in a sleeping area",Thrown in the household?s fields or bushes,Pit Latrine with constructed floor slab,No,No,Mud bricks,Local clay tiles,Beaten earth,18.25,No,,,,,,Q1,237.9418767,1189.709351,Non Extreme Poor,1,Moderately poor,282,3000,4383.561644,164.3835616,0.109589041,0,0,40000,0.0375
305393,10600,Southern,Kamonyi,Rural,Dispersed/Isolated housing,House occupied by one household,3,Spouse with head,Owner occupied,300000,2000,,,Constructed,Protected spring,330,12,Protected spring,"No, always sufficient",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Three stone/Traditional stove,Firewood,In a separate dwelling,Compost heap on own property,Pit Latrine with constructed floor slab,No,Yes,Mud bricks,Local clay tiles,Beaten earth,37.91,Yes,0,0,0,0,2,Q1,237.9418767,1427.651245,Non Extreme Poor,1,Moderately poor,282,2000,7913.479293,52.75652862,0.079134793,0,0,100000,0.006666667
305394,10601,Southern,Kamonyi,Rural,Umudugudu (Planned rural settlement),House occupied by one household,1,Relative,Dwelling provided free of charge,1500000,1000,,No,,River/Stream/Irrigation Channel,350,10,Public tap/standpipe,"Yes, at least once",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Improved cooking stove,Firewood,"In dwelling, not in  sleeping area",Thrown in the household?s fields or bushes,Pit latrine without constructed floor slab,No,No,Mud bricks,Local clay tiles,Beaten earth,15,No,,,,,,Q1,239.6786787,719.0360107,Non Extreme Poor,1,Moderately poor,282,1000,100000,66.66666667,0.066666667,0,0,1500000,0.000666667
305395,10601,Southern,Kamonyi,Rural,Dispersed/Isolated housing,House occupied by one household,9,Spouse with head,Owner occupied,150000,2000,,,Constructed,River/Stream/Irrigation Channel,340,10,Protected spring,"No, always sufficient",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Improved cooking stove,Firewood,In a separate dwelling,Thrown in the household?s fields or bushes,Pit Latrine with constructed floor slab,No,No,Mud bricks with cement,Local clay tiles,Cement,63,Yes,0,3,0,1,0,Q2,239.6786787,1198.393433,Non Extreme Poor,Non Poor,Non Poor,282,2000,2380.952381,31.74603175,0.142857143,0,0,16666.66667,0.013333333
305396,10601,Southern,Kamonyi,Rural,Umudugudu (Planned rural settlement),House occupied by one household,3,Spouse with head,Owner occupied,3000000,10000,,,Bought,Protected spring,830,30,Public tap/standpipe,"No, always sufficient",Ditch,1,Electricity from National Grid (EUCL),1000,No,Three stone/Traditional stove,Firewood,In a separate dwelling,Compost heap on own property,Pit Latrine with constructed floor slab,No,No,Mud bricks with cement,Local clay tiles,Beaten earth,62.2,Yes,0,3,0,1,5,Q2,239.6786787,1438.072021,Non Extreme Poor,Non Poor,Non Poor,282,10000,48231.51125,160.7717042,0.048231511,0,0,1000000,0.003333333
305397,10601,Southern,Kamonyi,Rural,Dispersed/Isolated housing,House occupied by one household,2,Relative,Tenancy (renting),1500000,,5000,No,,Protected spring,830,25,Public tap/standpipe,"No, always sufficient",Ditch,0,Torch (rechargeable or not)/Phone flashligh,0,No,Three stone/Traditional stove,Firewood,In a separate dwelling,Compost heap on own property,Pit Latrine with constructed floor slab,No,No,Mud bricks,Metal sheets/corrugated iron,Beaten earth,42.73,Yes,1,1,0,0,0,Q3,239.6786787,719.0360107,Non Extreme Poor,Non Poor,Non Poor,282,5000,35104.14229,117.0138076,0.046805523,0,0,750000,0.003333333
305398,10601,Southern,Kamonyi,Rural,Umudugudu (Planned rural settlement),House occupied by one household,3,Spouse with head,Owner occupied,1000000,5000,,,Constructed,Protected spring,830,25,Protected spring,"No, always sufficient",No measures,1,Electricity from National Grid (EUCL),1000,No,Improved cooking stove,Firewood,In a separate dwelling,Compost heap on own property,Pit Latrine with constructed floor slab,No,Yes,Mud bricks with cement,Local clay tiles,Cement,57.23,Yes,1,3,0,1,1,Q1,239.6786787,1677.750732,Non Extreme Poor,1,Moderately poor,282,5000,17473.35314,87.36676568,0.052420059,0,0,333333.3333,0.005
305399,10601,Southern,Kamonyi,Rural,Umudugudu (Planned rural settlement),House occupied by one household,2,Head,Owner occupied,1300000,3000,,,Constructed,Protected spring,830,25,Protected spring,"No, always sufficient",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Charcoal/fire stove,Firewood,"In dwelling, not in  sleeping area",Thrown in the household?s fields or bushes,Pit latrine without constructed floor slab,No,Yes,Mud bricks,Local clay tiles,Beaten earth,34.68,No,,,,,,Q4,239.6786787,239.6786804,Non Extreme Poor,Non Poor,Non Poor,282,3000,37485.58247,86.50519031,0.057670127,0,0,650000,0.002307692
